               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10909,            0.076702,            0.040026,            0.012165,             0.42952,            0.015061,           0.0034243,             0.09819,            0.096123,            0.039853,              0.0919,              0.0009,              0.0009
